SalesKey,InvoiceNo,InvoiceDate,Quantity,UnitPrice,CustomerKey,ProductKey
464,INV74923,2025-01-07 21:29:16,9,33.87,308,7
465,INV74923,2025-01-07 21:29:16,9,33.87,308,13
466,INV74923,2025-01-07 21:29:16,9,33.87,376,7
467,INV74923,2025-01-07 21:29:16,9,33.87,376,13
468,INV53065,2024-09-04 11:31:45,35,63.05,43,5
469,INV53065,2024-09-04 11:31:45,35,63.05,58,5
470,INV53065,2024-09-04 11:31:45,35,63.05,62,5
471,INV53065,2024-09-04 11:31:45,35,63.05,99,5
472,INV21846,2025-05-21 03:39:33,7,44.92,40,4
473,INV21846,2025-05-21 03:39:33,7,44.92,40,18
474,INV21846,2025-05-21 03:39:33,7,44.92,63,4
475,INV21846,2025-05-21 03:39:33,7,44.92,63,18
476,INV21846,2025-05-21 03:39:33,7,44.92,114,4
477,INV21846,2025-05-21 03:39:33,7,44.92,114,18
478,INV42007,2025-03-13 06:33:20,27,17.83,64,6
479,INV42007,2025-03-13 06:33:20,27,17.83,81,6
480,INV42007,2025-03-13 06:33:20,27,17.83,174,6
481,INV42007,2025-03-13 06:33:20,27,17.83,186,6
482,INV42007,2025-03-13 06:33:20,27,17.83,346,6
483,INV91226,2025-01-02 21:13:55,16,15.17,65,5
484,INV91226,2025-01-02 21:13:55,16,15.17,330,5
485,INV19681,2025-04-04 10:53:30,23,64.25,66,9
486,INV19681,2025-04-04 10:53:30,23,64.25,66,14
487,INV19681,2025-04-04 10:53:30,23,64.25,182,9
488,INV19681,2025-04-04 10:53:30,23,64.25,182,14
489,INV19681,2025-04-04 10:53:30,23,64.25,185,9
490,INV19681,2025-04-04 10:53:30,23,64.25,185,14
491,INV19681,2025-04-04 10:53:30,23,64.25,303,9
492,INV19681,2025-04-04 10:53:30,23,64.25,303,14
493,INV69878,2024-09-08 17:35:35,13,11.56,39,2
494,INV69878,2024-09-08 17:35:35,13,11.56,39,20
495,INV69878,2024-09-08 17:35:35,13,11.56,136,2
496,INV69878,2024-09-08 17:35:35,13,11.56,136,20
497,INV69878,2024-09-08 17:35:35,13,11.56,140,2
498,INV69878,2024-09-08 17:35:35,13,11.56,140,20
499,INV69878,2024-09-08 17:35:35,13,11.56,239,2
500,INV69878,2024-09-08 17:35:35,13,11.56,239,20
501,INV69878,2024-09-08 17:35:35,13,11.56,313,2
502,INV69878,2024-09-08 17:35:35,13,11.56,313,20
503,INV45976,2025-07-14 01:47:08,37,91.15,34,7
504,INV45976,2025-07-14 01:47:08,37,91.15,34,13
505,INV45976,2025-07-14 01:47:08,37,91.15,67,7
506,INV45976,2025-07-14 01:47:08,37,91.15,67,13
507,INV45976,2025-07-14 01:47:08,37,91.15,249,7
508,INV45976,2025-07-14 01:47:08,37,91.15,249,13
509,INV45976,2025-07-14 01:47:08,37,91.15,318,7
510,INV45976,2025-07-14 01:47:08,37,91.15,318,13
511,INV45976,2025-07-14 01:47:08,37,91.15,347,7
512,INV45976,2025-07-14 01:47:08,37,91.15,347,13
513,INV98835,2025-06-17 04:58:47,50,63.2,68,11
514,INV98835,2025-06-17 04:58:47,50,63.2,68,19
515,INV98835,2025-06-17 04:58:47,50,63.2,89,11
516,INV98835,2025-06-17 04:58:47,50,63.2,89,19
517,INV98835,2025-06-17 04:58:47,50,63.2,258,11
518,INV98835,2025-06-17 04:58:47,50,63.2,258,19
519,INV50492,2025-03-27 13:17:03,3,73.5,24,9
520,INV50492,2025-03-27 13:17:03,3,73.5,24,14
521,INV50492,2025-03-27 13:17:03,3,73.5,51,9
522,INV50492,2025-03-27 13:17:03,3,73.5,51,14
523,INV50492,2025-03-27 13:17:03,3,73.5,69,9
524,INV50492,2025-03-27 13:17:03,3,73.5,69,14
525,INV50492,2025-03-27 13:17:03,3,73.5,131,9
526,INV50492,2025-03-27 13:17:03,3,73.5,131,14
527,INV50492,2025-03-27 13:17:03,3,73.5,327,9
528,INV50492,2025-03-27 13:17:03,3,73.5,327,14
529,INV83048,2024-09-19 00:30:24,6,27.18,70,12
530,INV83048,2024-09-19 00:30:24,6,27.18,70,16
531,INV83048,2024-09-19 00:30:24,6,27.18,222,12
532,INV83048,2024-09-19 00:30:24,6,27.18,222,16
533,INV83048,2024-09-19 00:30:24,6,27.18,322,12
534,INV83048,2024-09-19 00:30:24,6,27.18,322,16
535,INV83048,2024-09-19 00:30:24,6,27.18,371,12
536,INV83048,2024-09-19 00:30:24,6,27.18,371,16
537,INV58311,2025-06-30 09:32:42,48,58.87,3,5
538,INV58311,2025-06-30 09:32:42,48,58.87,28,5
539,INV58311,2025-06-30 09:32:42,48,58.87,71,5
540,INV58311,2025-06-30 09:32:42,48,58.87,329,5
541,INV24201,2024-12-06 00:54:40,15,62.34,18,5
542,INV24201,2024-12-06 00:54:40,15,62.34,19,5
543,INV24201,2024-12-06 00:54:40,15,62.34,25,5
544,INV24201,2024-12-06 00:54:40,15,62.34,72,5
545,INV24201,2024-12-06 00:54:40,15,62.34,124,5
546,INV24201,2024-12-06 00:54:40,15,62.34,276,5
547,INV25220,2025-02-12 04:56:21,16,39.48,73,3
548,INV25220,2025-02-12 04:56:21,16,39.48,73,17
549,INV25220,2025-02-12 04:56:21,16,39.48,142,3
550,INV25220,2025-02-12 04:56:21,16,39.48,142,17
551,INV25220,2025-02-12 04:56:21,16,39.48,221,3
552,INV25220,2025-02-12 04:56:21,16,39.48,221,17
553,INV25220,2025-02-12 04:56:21,16,39.48,269,3
554,INV25220,2025-02-12 04:56:21,16,39.48,269,17
555,INV46666,2024-08-25 07:54:37,45,44.89,74,7
556,INV46666,2024-08-25 07:54:37,45,44.89,74,13
557,INV46666,2024-08-25 07:54:37,45,44.89,178,7
558,INV46666,2024-08-25 07:54:37,45,44.89,178,13
559,INV23022,2025-02-19 23:28:38,24,36.51,31,5
560,INV23022,2025-02-19 23:28:38,24,36.51,75,5
561,INV23022,2025-02-19 23:28:38,24,36.51,125,5
562,INV23022,2025-02-19 23:28:38,24,36.51,193,5
563,INV46342,2025-02-15 09:07:33,9,80.05,76,8
564,INV46342,2025-02-15 09:07:33,9,80.05,87,8
565,INV46342,2025-02-15 09:07:33,9,80.05,238,8
566,INV16868,2024-10-16 19:09:15,48,12.25,77,8
567,INV16868,2024-10-16 19:09:15,48,12.25,103,8
568,INV16868,2024-10-16 19:09:15,48,12.25,137,8
569,INV16868,2024-10-16 19:09:15,48,12.25,234,8
570,INV16868,2024-10-16 19:09:15,48,12.25,295,8
571,INV16868,2024-10-16 19:09:15,48,12.25,299,8
572,INV68756,2025-04-10 03:58:13,33,45.75,41,12
573,INV68756,2025-04-10 03:58:13,33,45.75,41,16
574,INV68756,2025-04-10 03:58:13,33,45.75,78,12
575,INV68756,2025-04-10 03:58:13,33,45.75,78,16
576,INV68756,2025-04-10 03:58:13,33,45.75,204,12
577,INV68756,2025-04-10 03:58:13,33,45.75,204,16
578,INV68756,2025-04-10 03:58:13,33,45.75,261,12
579,INV68756,2025-04-10 03:58:13,33,45.75,261,16
580,INV96363,2024-11-23 23:25:23,20,96.44,79,6
581,INV96363,2024-11-23 23:25:23,20,96.44,192,6
582,INV96363,2024-11-23 23:25:23,20,96.44,231,6
583,INV24996,2025-02-26 07:49:43,42,43.58,47,5
584,INV24996,2025-02-26 07:49:43,42,43.58,59,5
585,INV24996,2025-02-26 07:49:43,42,43.58,220,5
586,INV24996,2025-02-26 07:49:43,42,43.58,271,5
587,INV54424,2024-10-10 03:27:43,26,31.94,80,9
588,INV54424,2024-10-10 03:27:43,26,31.94,80,14
589,INV54424,2024-10-10 03:27:43,26,31.94,106,9
590,INV54424,2024-10-10 03:27:43,26,31.94,106,14
591,INV54424,2024-10-10 03:27:43,26,31.94,108,9
592,INV54424,2024-10-10 03:27:43,26,31.94,108,14
593,INV54424,2024-10-10 03:27:43,26,31.94,184,9
594,INV54424,2024-10-10 03:27:43,26,31.94,184,14
595,INV54424,2024-10-10 03:27:43,26,31.94,206,9
596,INV54424,2024-10-10 03:27:43,26,31.94,206,14
597,INV59060,2024-12-09 02:26:39,44,10.03,64,8
598,INV59060,2024-12-09 02:26:39,44,10.03,81,8
599,INV59060,2024-12-09 02:26:39,44,10.03,174,8
600,INV59060,2024-12-09 02:26:39,44,10.03,186,8
601,INV59060,2024-12-09 02:26:39,44,10.03,346,8
602,INV66606,2024-08-27 04:44:14,48,56.08,82,3
603,INV66606,2024-08-27 04:44:14,48,56.08,82,17
604,INV66606,2024-08-27 04:44:14,48,56.08,171,3
605,INV66606,2024-08-27 04:44:14,48,56.08,171,17
606,INV66606,2024-08-27 04:44:14,48,56.08,190,3
607,INV66606,2024-08-27 04:44:14,48,56.08,190,17
608,INV66606,2024-08-27 04:44:14,48,56.08,253,3
609,INV66606,2024-08-27 04:44:14,48,56.08,253,17
610,INV46512,2024-10-24 20:25:26,15,97.48,83,10
611,INV46512,2024-10-24 20:25:26,15,97.48,157,10
612,INV46512,2024-10-24 20:25:26,15,97.48,225,10
613,INV16895,2025-05-05 01:48:42,11,67.72,48,8
614,INV16895,2025-05-05 01:48:42,11,67.72,159,8
615,INV16895,2025-05-05 01:48:42,11,67.72,212,8
616,INV96761,2025-04-24 16:05:39,32,42.0,84,4
617,INV96761,2025-04-24 16:05:39,32,42.0,84,18
618,INV96761,2025-04-24 16:05:39,32,42.0,95,4
619,INV96761,2025-04-24 16:05:39,32,42.0,95,18
620,INV96761,2025-04-24 16:05:39,32,42.0,198,4
621,INV96761,2025-04-24 16:05:39,32,42.0,198,18
622,INV15952,2025-04-16 01:59:40,26,1.76,85,1
623,INV15952,2025-04-16 01:59:40,26,1.76,85,15
624,INV15952,2025-04-16 01:59:40,26,1.76,123,1
625,INV15952,2025-04-16 01:59:40,26,1.76,123,15
626,INV15952,2025-04-16 01:59:40,26,1.76,132,1
627,INV15952,2025-04-16 01:59:40,26,1.76,132,15
628,INV15952,2025-04-16 01:59:40,26,1.76,302,1
629,INV15952,2025-04-16 01:59:40,26,1.76,302,15
630,INV15952,2025-04-16 01:59:40,26,1.76,324,1
631,INV15952,2025-04-16 01:59:40,26,1.76,324,15
632,INV15952,2025-04-16 01:59:40,26,1.76,366,1
633,INV15952,2025-04-16 01:59:40,26,1.76,366,15
634,INV33028,2025-02-07 08:22:41,25,50.53,86,8
635,INV33028,2025-02-07 08:22:41,25,50.53,94,8
636,INV33028,2025-02-07 08:22:41,25,50.53,126,8
637,INV33028,2025-02-07 08:22:41,25,50.53,370,8
638,INV85465,2024-09-29 23:18:24,37,42.35,76,4
639,INV85465,2024-09-29 23:18:24,37,42.35,76,18
640,INV85465,2024-09-29 23:18:24,37,42.35,87,4
641,INV85465,2024-09-29 23:18:24,37,42.35,87,18
642,INV85465,2024-09-29 23:18:24,37,42.35,238,4
643,INV85465,2024-09-29 23:18:24,37,42.35,238,18
644,INV67240,2024-10-31 21:26:24,16,40.64,64,3
645,INV67240,2024-10-31 21:26:24,16,40.64,64,17
646,INV67240,2024-10-31 21:26:24,16,40.64,81,3
647,INV67240,2024-10-31 21:26:24,16,40.64,81,17
648,INV67240,2024-10-31 21:26:24,16,40.64,174,3
649,INV67240,2024-10-31 21:26:24,16,40.64,174,17
650,INV67240,2024-10-31 21:26:24,16,40.64,186,3
651,INV67240,2024-10-31 21:26:24,16,40.64,186,17
652,INV67240,2024-10-31 21:26:24,16,40.64,346,3
653,INV67240,2024-10-31 21:26:24,16,40.64,346,17
654,INV33218,2024-11-29 20:31:29,32,76.23,88,5
655,INV33218,2024-11-29 20:31:29,32,76.23,90,5
656,INV33218,2024-11-29 20:31:29,32,76.23,247,5
657,INV33218,2024-11-29 20:31:29,32,76.23,278,5
658,INV33218,2024-11-29 20:31:29,32,76.23,354,5
659,INV92210,2024-11-04 02:29:10,10,47.42,68,12
660,INV92210,2024-11-04 02:29:10,10,47.42,68,16
661,INV92210,2024-11-04 02:29:10,10,47.42,89,12
662,INV92210,2024-11-04 02:29:10,10,47.42,89,16
663,INV92210,2024-11-04 02:29:10,10,47.42,258,12
664,INV92210,2024-11-04 02:29:10,10,47.42,258,16
665,INV52143,2025-01-06 05:29:33,31,95.81,88,10
666,INV52143,2025-01-06 05:29:33,31,95.81,90,10
667,INV52143,2025-01-06 05:29:33,31,95.81,247,10
668,INV52143,2025-01-06 05:29:33,31,95.81,278,10
669,INV52143,2025-01-06 05:29:33,31,95.81,354,10
670,INV55015,2025-01-09 23:31:29,6,18.08,33,11
671,INV55015,2025-01-09 23:31:29,6,18.08,33,19
672,INV55015,2025-01-09 23:31:29,6,18.08,38,11
673,INV55015,2025-01-09 23:31:29,6,18.08,38,19
674,INV55015,2025-01-09 23:31:29,6,18.08,91,11
675,INV55015,2025-01-09 23:31:29,6,18.08,91,19
676,INV55015,2025-01-09 23:31:29,6,18.08,161,11
677,INV55015,2025-01-09 23:31:29,6,18.08,161,19
678,INV55015,2025-01-09 23:31:29,6,18.08,317,11
679,INV55015,2025-01-09 23:31:29,6,18.08,317,19
680,INV67595,2025-04-27 05:46:47,34,37.03,92,6
681,INV67595,2025-04-27 05:46:47,34,37.03,262,6
682,INV67595,2025-04-27 05:46:47,34,37.03,300,6
683,INV67595,2025-04-27 05:46:47,34,37.03,306,6
684,INV67595,2025-04-27 05:46:47,34,37.03,325,6
685,INV18639,2025-03-05 14:04:27,7,29.13,93,12
686,INV18639,2025-03-05 14:04:27,7,29.13,93,16
687,INV18639,2025-03-05 14:04:27,7,29.13,158,12
688,INV18639,2025-03-05 14:04:27,7,29.13,158,16
689,INV26750,2025-07-13 19:09:55,45,10.25,86,5
690,INV26750,2025-07-13 19:09:55,45,10.25,94,5
691,INV26750,2025-07-13 19:09:55,45,10.25,126,5
692,INV26750,2025-07-13 19:09:55,45,10.25,370,5
693,INV76648,2024-08-17 11:14:43,2,18.85,84,12
694,INV76648,2024-08-17 11:14:43,2,18.85,84,16
695,INV76648,2024-08-17 11:14:43,2,18.85,95,12
696,INV76648,2024-08-17 11:14:43,2,18.85,95,16
697,INV76648,2024-08-17 11:14:43,2,18.85,198,12
698,INV76648,2024-08-17 11:14:43,2,18.85,198,16
699,INV96760,2025-05-05 04:46:16,50,60.13,96,12
700,INV96760,2025-05-05 04:46:16,50,60.13,96,16
701,INV96760,2025-05-05 04:46:16,50,60.13,104,12
702,INV96760,2025-05-05 04:46:16,50,60.13,104,16
703,INV96760,2025-05-05 04:46:16,50,60.13,165,12
704,INV96760,2025-05-05 04:46:16,50,60.13,165,16
705,INV96760,2025-05-05 04:46:16,50,60.13,210,12
706,INV96760,2025-05-05 04:46:16,50,60.13,210,16
707,INV96760,2025-05-05 04:46:16,50,60.13,228,12
708,INV96760,2025-05-05 04:46:16,50,60.13,228,16
709,INV96760,2025-05-05 04:46:16,50,60.13,342,12
710,INV96760,2025-05-05 04:46:16,50,60.13,342,16
711,INV33703,2025-05-12 06:01:37,50,72.4,97,11
712,INV33703,2025-05-12 06:01:37,50,72.4,97,19
713,INV33703,2025-05-12 06:01:37,50,72.4,272,11
714,INV33703,2025-05-12 06:01:37,50,72.4,272,19
715,INV98907,2024-11-26 10:15:32,29,78.03,57,10
716,INV98907,2024-11-26 10:15:32,29,78.03,98,10
717,INV98907,2024-11-26 10:15:32,29,78.03,148,10
718,INV98907,2024-11-26 10:15:32,29,78.03,267,10
719,INV98907,2024-11-26 10:15:32,29,78.03,320,10
720,INV82684,2025-01-21 04:32:21,46,29.22,43,3
721,INV82684,2025-01-21 04:32:21,46,29.22,43,17
722,INV82684,2025-01-21 04:32:21,46,29.22,58,3
723,INV82684,2025-01-21 04:32:21,46,29.22,58,17
724,INV82684,2025-01-21 04:32:21,46,29.22,62,3
725,INV82684,2025-01-21 04:32:21,46,29.22,62,17
726,INV82684,2025-01-21 04:32:21,46,29.22,99,3
727,INV82684,2025-01-21 04:32:21,46,29.22,99,17
728,INV18232,2025-04-14 19:31:01,32,2.63,100,3
729,INV18232,2025-04-14 19:31:01,32,2.63,100,17
730,INV18232,2025-04-14 19:31:01,32,2.63,134,3
731,INV18232,2025-04-14 19:31:01,32,2.63,134,17
732,INV18232,2025-04-14 19:31:01,32,2.63,364,3
733,INV18232,2025-04-14 19:31:01,32,2.63,364,17
734,INV61177,2025-05-23 14:05:09,3,98.12,17,9
735,INV61177,2025-05-23 14:05:09,3,98.12,17,14
736,INV61177,2025-05-23 14:05:09,3,98.12,296,9
737,INV61177,2025-05-23 14:05:09,3,98.12,296,14
738,INV27486,2025-02-21 12:19:34,23,81.54,22,7
739,INV27486,2025-02-21 12:19:34,23,81.54,22,13
740,INV27486,2025-02-21 12:19:34,23,81.54,101,7
741,INV27486,2025-02-21 12:19:34,23,81.54,101,13
742,INV27486,2025-02-21 12:19:34,23,81.54,128,7
743,INV27486,2025-02-21 12:19:34,23,81.54,128,13
744,INV27486,2025-02-21 12:19:34,23,81.54,150,7
745,INV27486,2025-02-21 12:19:34,23,81.54,150,13
746,INV27486,2025-02-21 12:19:34,23,81.54,173,7
747,INV27486,2025-02-21 12:19:34,23,81.54,173,13
748,INV27486,2025-02-21 12:19:34,23,81.54,195,7
749,INV27486,2025-02-21 12:19:34,23,81.54,195,13
750,INV60678,2025-01-01 18:06:51,12,37.37,102,12
751,INV60678,2025-01-01 18:06:51,12,37.37,102,16
752,INV60678,2025-01-01 18:06:51,12,37.37,119,12
753,INV60678,2025-01-01 18:06:51,12,37.37,119,16
754,INV60678,2025-01-01 18:06:51,12,37.37,255,12
755,INV60678,2025-01-01 18:06:51,12,37.37,255,16
756,INV60678,2025-01-01 18:06:51,12,37.37,350,12
757,INV60678,2025-01-01 18:06:51,12,37.37,350,16
758,INV14081,2025-07-06 15:57:12,39,4.45,77,8
759,INV14081,2025-07-06 15:57:12,39,4.45,103,8
760,INV14081,2025-07-06 15:57:12,39,4.45,137,8
761,INV14081,2025-07-06 15:57:12,39,4.45,234,8
762,INV14081,2025-07-06 15:57:12,39,4.45,295,8
763,INV14081,2025-07-06 15:57:12,39,4.45,299,8
764,INV94562,2024-09-07 20:39:09,24,4.21,96,12
765,INV94562,2024-09-07 20:39:09,24,4.21,96,16
766,INV94562,2024-09-07 20:39:09,24,4.21,104,12
767,INV94562,2024-09-07 20:39:09,24,4.21,104,16
768,INV94562,2024-09-07 20:39:09,24,4.21,165,12
769,INV94562,2024-09-07 20:39:09,24,4.21,165,16
770,INV94562,2024-09-07 20:39:09,24,4.21,210,12
771,INV94562,2024-09-07 20:39:09,24,4.21,210,16
772,INV94562,2024-09-07 20:39:09,24,4.21,228,12
773,INV94562,2024-09-07 20:39:09,24,4.21,228,16
774,INV94562,2024-09-07 20:39:09,24,4.21,342,12
775,INV94562,2024-09-07 20:39:09,24,4.21,342,16
776,INV38124,2025-07-22 17:53:02,19,20.82,5,10
777,INV38124,2025-07-22 17:53:02,19,20.82,105,10
778,INV38124,2025-07-22 17:53:02,19,20.82,160,10
779,INV38124,2025-07-22 17:53:02,19,20.82,260,10
780,INV38124,2025-07-22 17:53:02,19,20.82,340,10
781,INV38124,2025-07-22 17:53:02,19,20.82,368,10
782,INV69250,2024-11-09 03:11:46,46,81.24,80,8
783,INV69250,2024-11-09 03:11:46,46,81.24,106,8
784,INV69250,2024-11-09 03:11:46,46,81.24,108,8
785,INV69250,2024-11-09 03:11:46,46,81.24,184,8
786,INV69250,2024-11-09 03:11:46,46,81.24,206,8
787,INV13445,2025-03-20 13:25:53,36,47.27,27,12
788,INV13445,2025-03-20 13:25:53,36,47.27,27,16
789,INV13445,2025-03-20 13:25:53,36,47.27,107,12
790,INV13445,2025-03-20 13:25:53,36,47.27,107,16
791,INV13445,2025-03-20 13:25:53,36,47.27,118,12
792,INV13445,2025-03-20 13:25:53,36,47.27,118,16
793,INV13445,2025-03-20 13:25:53,36,47.27,156,12
794,INV13445,2025-03-20 13:25:53,36,47.27,156,16
795,INV13445,2025-03-20 13:25:53,36,47.27,208,12
796,INV13445,2025-03-20 13:25:53,36,47.27,208,16
797,INV78903,2024-10-04 20:55:53,50,8.3,80,4
798,INV78903,2024-10-04 20:55:53,50,8.3,80,18
799,INV78903,2024-10-04 20:55:53,50,8.3,106,4
800,INV78903,2024-10-04 20:55:53,50,8.3,106,18
801,INV78903,2024-10-04 20:55:53,50,8.3,108,4
802,INV78903,2024-10-04 20:55:53,50,8.3,108,18
803,INV78903,2024-10-04 20:55:53,50,8.3,184,4
804,INV78903,2024-10-04 20:55:53,50,8.3,184,18
805,INV78903,2024-10-04 20:55:53,50,8.3,206,4
806,INV78903,2024-10-04 20:55:53,50,8.3,206,18
807,INV68979,2025-01-22 12:32:36,44,13.71,109,9
808,INV68979,2025-01-22 12:32:36,44,13.71,109,14
809,INV68979,2025-01-22 12:32:36,44,13.71,155,9
810,INV68979,2025-01-22 12:32:36,44,13.71,155,14
811,INV68979,2025-01-22 12:32:36,44,13.71,265,9
812,INV68979,2025-01-22 12:32:36,44,13.71,265,14
813,INV68979,2025-01-22 12:32:36,44,13.71,284,9
814,INV68979,2025-01-22 12:32:36,44,13.71,284,14
815,INV68979,2025-01-22 12:32:36,44,13.71,360,9
816,INV68979,2025-01-22 12:32:36,44,13.71,360,14
817,INV20336,2025-05-23 20:03:19,13,28.17,68,2
818,INV20336,2025-05-23 20:03:19,13,28.17,68,20
819,INV20336,2025-05-23 20:03:19,13,28.17,89,2
820,INV20336,2025-05-23 20:03:19,13,28.17,89,20
821,INV20336,2025-05-23 20:03:19,13,28.17,258,2
822,INV20336,2025-05-23 20:03:19,13,28.17,258,20
823,INV90534,2025-01-07 23:20:15,6,17.69,110,6
824,INV90534,2025-01-07 23:20:15,6,17.69,199,6
825,INV90534,2025-01-07 23:20:15,6,17.69,372,6
826,INV32439,2025-04-22 12:17:32,40,84.41,111,5
827,INV32439,2025-04-22 12:17:32,40,84.41,187,5
828,INV32439,2025-04-22 12:17:32,40,84.41,315,5
829,INV32439,2025-04-22 12:17:32,40,84.41,345,5
830,INV13718,2025-05-29 20:59:58,3,27.2,112,3
831,INV13718,2025-05-29 20:59:58,3,27.2,112,17
832,INV13718,2025-05-29 20:59:58,3,27.2,143,3
833,INV13718,2025-05-29 20:59:58,3,27.2,143,17
834,INV13718,2025-05-29 20:59:58,3,27.2,250,3
835,INV13718,2025-05-29 20:59:58,3,27.2,250,17
836,INV13718,2025-05-29 20:59:58,3,27.2,301,3
837,INV13718,2025-05-29 20:59:58,3,27.2,301,17
838,INV91016,2025-01-02 22:50:03,2,55.01,36,5
839,INV91016,2025-01-02 22:50:03,2,55.01,113,5
840,INV91016,2025-01-02 22:50:03,2,55.01,259,5
841,INV73300,2024-09-30 10:49:45,44,45.9,40,1
842,INV73300,2024-09-30 10:49:45,44,45.9,40,15
843,INV73300,2024-09-30 10:49:45,44,45.9,63,1
844,INV73300,2024-09-30 10:49:45,44,45.9,63,15
845,INV73300,2024-09-30 10:49:45,44,45.9,114,1
846,INV73300,2024-09-30 10:49:45,44,45.9,114,15
847,INV30719,2024-12-19 16:54:35,27,21.2,7,9
848,INV30719,2024-12-19 16:54:35,27,21.2,7,14
849,INV30719,2024-12-19 16:54:35,27,21.2,115,9
850,INV30719,2024-12-19 16:54:35,27,21.2,115,14
851,INV30719,2024-12-19 16:54:35,27,21.2,274,9
852,INV30719,2024-12-19 16:54:35,27,21.2,274,14
853,INV16632,2025-05-03 15:13:25,25,25.58,116,2
854,INV16632,2025-05-03 15:13:25,25,25.58,116,20
855,INV16632,2025-05-03 15:13:25,25,25.58,304,2
856,INV16632,2025-05-03 15:13:25,25,25.58,304,20
857,INV62855,2024-09-25 01:51:45,3,57.46,117,12
858,INV62855,2024-09-25 01:51:45,3,57.46,117,16
859,INV62855,2024-09-25 01:51:45,3,57.46,229,12
860,INV62855,2024-09-25 01:51:45,3,57.46,229,16
861,INV62855,2024-09-25 01:51:45,3,57.46,319,12
862,INV62855,2024-09-25 01:51:45,3,57.46,319,16
863,INV82512,2024-09-10 18:21:33,5,45.59,27,2
864,INV82512,2024-09-10 18:21:33,5,45.59,27,20
865,INV82512,2024-09-10 18:21:33,5,45.59,107,2
866,INV82512,2024-09-10 18:21:33,5,45.59,107,20
867,INV82512,2024-09-10 18:21:33,5,45.59,118,2
868,INV82512,2024-09-10 18:21:33,5,45.59,118,20
869,INV82512,2024-09-10 18:21:33,5,45.59,156,2
870,INV82512,2024-09-10 18:21:33,5,45.59,156,20
871,INV82512,2024-09-10 18:21:33,5,45.59,208,2
872,INV82512,2024-09-10 18:21:33,5,45.59,208,20
873,INV15938,2025-08-11 12:07:32,9,80.59,102,7
874,INV15938,2025-08-11 12:07:32,9,80.59,102,13
875,INV15938,2025-08-11 12:07:32,9,80.59,119,7
876,INV15938,2025-08-11 12:07:32,9,80.59,119,13
877,INV15938,2025-08-11 12:07:32,9,80.59,255,7
878,INV15938,2025-08-11 12:07:32,9,80.59,255,13
879,INV15938,2025-08-11 12:07:32,9,80.59,350,7
880,INV15938,2025-08-11 12:07:32,9,80.59,350,13
881,INV86507,2025-07-16 22:54:38,47,3.64,10,2
882,INV86507,2025-07-16 22:54:38,47,3.64,10,20
883,INV86507,2025-07-16 22:54:38,47,3.64,50,2
884,INV86507,2025-07-16 22:54:38,47,3.64,50,20
885,INV86507,2025-07-16 22:54:38,47,3.64,120,2
886,INV86507,2025-07-16 22:54:38,47,3.64,120,20
887,INV86507,2025-07-16 22:54:38,47,3.64,127,2
888,INV86507,2025-07-16 22:54:38,47,3.64,127,20
889,INV86507,2025-07-16 22:54:38,47,3.64,291,2
890,INV86507,2025-07-16 22:54:38,47,3.64,291,20
891,INV86507,2025-07-16 22:54:38,47,3.64,326,2
892,INV86507,2025-07-16 22:54:38,47,3.64,326,20
893,INV12482,2024-10-13 05:30:48,21,41.88,112,9
894,INV12482,2024-10-13 05:30:48,21,41.88,112,14
895,INV12482,2024-10-13 05:30:48,21,41.88,143,9
896,INV12482,2024-10-13 05:30:48,21,41.88,143,14
897,INV12482,2024-10-13 05:30:48,21,41.88,250,9
898,INV12482,2024-10-13 05:30:48,21,41.88,250,14
899,INV12482,2024-10-13 05:30:48,21,41.88,301,9
900,INV12482,2024-10-13 05:30:48,21,41.88,301,14
901,INV96799,2024-08-31 11:25:24,34,95.71,121,9
902,INV96799,2024-08-31 11:25:24,34,95.71,121,14
903,INV96799,2024-08-31 11:25:24,34,95.71,270,9
904,INV96799,2024-08-31 11:25:24,34,95.71,270,14
905,INV81601,2025-07-09 23:25:19,44,80.56,15,12
906,INV81601,2025-07-09 23:25:19,44,80.56,15,16
907,INV81601,2025-07-09 23:25:19,44,80.56,122,12
908,INV81601,2025-07-09 23:25:19,44,80.56,122,16
909,INV81601,2025-07-09 23:25:19,44,80.56,144,12
910,INV81601,2025-07-09 23:25:19,44,80.56,144,16
911,INV81601,2025-07-09 23:25:19,44,80.56,211,12
912,INV81601,2025-07-09 23:25:19,44,80.56,211,16
913,INV81601,2025-07-09 23:25:19,44,80.56,217,12
914,INV81601,2025-07-09 23:25:19,44,80.56,217,16
915,INV35200,2025-03-05 10:52:04,18,23.26,85,1
916,INV35200,2025-03-05 10:52:04,18,23.26,85,15
917,INV35200,2025-03-05 10:52:04,18,23.26,123,1
918,INV35200,2025-03-05 10:52:04,18,23.26,123,15
919,INV35200,2025-03-05 10:52:04,18,23.26,132,1
920,INV35200,2025-03-05 10:52:04,18,23.26,132,15
921,INV35200,2025-03-05 10:52:04,18,23.26,302,1
922,INV35200,2025-03-05 10:52:04,18,23.26,302,15
923,INV35200,2025-03-05 10:52:04,18,23.26,324,1
924,INV35200,2025-03-05 10:52:04,18,23.26,324,15
925,INV35200,2025-03-05 10:52:04,18,23.26,366,1
926,INV35200,2025-03-05 10:52:04,18,23.26,366,15
927,INV37168,2024-12-24 11:32:35,46,48.5,18,11
928,INV37168,2024-12-24 11:32:35,46,48.5,18,19
